Order Date,Title,Category,ASIN/ISBN,UNSPSC Code,Website,Release Date,Condition,Seller,Seller Credentials,List Price Per Unit,Purchase Price Per Unit,Quantity,Purchase Order Number,PO Line Number,Shipment Date,Shipping Address Zip,Order Status,Item Subtotal,Item Subtotal Tax,Item Total,Tax Exemption Applied,Tax Exemption Type,Exemption Opt-Out,Buyer Name,Currency,Group Name
10/3/2021,"Suave Kids 3-in-1 Shampoo Conditioner Body Wash Makes Bath Time Quick and Easy, Purely Fun Paraben Free and Dermatologist Tested Kids Shampoo 3 in 1 Formula 28 oz, Pack of 4",SHAMPOO,B01N1S9NYK,53131600,Amazon.com,,new,Amazon.com,,$0.00 ,$19.92 ,1,,,11/3/2021,20906-2134,Shipped,$19.92 ,$1.02 ,$20.94 ,FALSE,,FALSE,PSF,USD,
10/7/2021,Bamboo Utensils - 12 pc Bamboo Flatware with 6 Bamboo Spoons & 6 Bamboo Forks - Eco Friendly Cutlery - Reusable for Toddler & Kids Dinnerware Sets - Travel Utensils - 5 Inch Baby Spoons and Forks,FLATWARE,B08RQVCFLP,52151700,Amazon.com,,new,SHLS Sales,,$14.99 ,$11.99 ,1,,,10/7/2021,20906-2134,Shipped,$11.99 ,$0.60 ,$12.59 ,FALSE,,FALSE,PSF,USD,
10/8/2021,GMAOPHY Halloween Craft Kit,TOYS_AND_GAMES,B093BYS2BD,60140000,Amazon.com,,new,GMAOPHY,,$0.00 ,$18.99 ,1,,,10/11/2021,20906-2134,Shipped,$18.99 ,$1.08 ,$20.07 ,FALSE,,FALSE,PSF,USD,
10/8/2021,"JOYIN 33 Pcs Halloween Glow Stick Bulk Pumpkin Themed Party Suppies with 3 Pendants, 3 Rings, 3 Wands, 3 Bracelets and 21 Glow Sticks for Halloween Glow in the Dark Party Favors Goodie Bag Fillers",PARTY_SUPPLIES,B0916N7MLB,60141000,Amazon.com,,new,JoyinDirect,,$11.99 ,$10.95 ,1,,,10/11/2021,20906-2134,Shipped,$10.95 ,$0.66 ,$11.61 ,FALSE,,FALSE,PSF,USD,
10/8/2021,Foam Pumpkin Decorating Craft Kit -12 - Crafts for Kids and Fun Home Activities,ART_CRAFT_KIT,B005FG5GU8,60120000,Amazon.com,,new,4Es Novelty,,$17.99 ,$5.40 ,1,,,10/9/2021,20906-2134,Shipped,$5.40 ,$0.32 ,$5.72 ,FALSE,,FALSE,PSF,USD,
10/9/2021,"Banana, 1 Each",FRUIT,B07FYYKKQK,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$0.95 ,1,,,10/10/2021,20906-2134,Shipped,$0.95 ,$0.00 ,$0.95 ,,,,PSF,USD,
10/9/2021,"Mandarins, 3 lbs",FRUIT,B01M2VFYCN,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.99 ,1,,,10/10/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Pepperoni Mini Pork Sliced, 5 Ounce",MEAT,B07NRSNHQM,50000000,Amazon.com,,new,Whole Foods Market,,$4.99 ,$4.99 ,1,,,10/10/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
10/9/2021,Large Hass Avocado,FRUIT,B000P72UZG,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.99 ,2,,,10/10/2021,20906-2134,Shipped,$3.98 ,$0.00 ,$3.98 ,,,,PSF,USD,
10/9/2021,"Kettle Brand Potato Chips, Jalapeno Kettle Chips, Sharing Size 13 Oz",SNACK_CHIP_AND_CRISP,B00NWJE9NK,50192100,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.19 ,1,,,10/10/2021,20906-2134,Shipped,$5.19 ,$0.00 ,$5.19 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Florida Orange Juice, Not From Concentrate, 59 Fl Oz",JUICE_AND_JUICE_DRINK,B074J67WLY,50202300,Amazon.com,,new,Whole Foods Market,,$2.99 ,$3.69 ,1,,,10/10/2021,20906-2134,Shipped,$3.69 ,$0.00 ,$3.69 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Tortilla Chips Organic White Corn Thin & Crispy, 12 Ounce",SNACK_CHIP_AND_CRISP,B07DWC6HNW,50192100,Amazon.com,,new,Whole Foods Market,,$2.99 ,$3.19 ,2,,,10/10/2021,20906-2134,Shipped,$6.38 ,$0.00 ,$6.38 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,10/10/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Chicken Breast Boneless Skinless Tray Pack Step 2",POULTRY,B0787TJRC2,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$13.62 ,1,,,10/10/2021,20906-2134,Shipped,$13.62 ,$0.00 ,$13.62 ,,,,PSF,USD,
10/9/2021,Pork Loin Chop Bone-In Step 2,MEAT,B07D6VFJVN,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$21.67 ,1,,,10/10/2021,20906-2134,Shipped,$21.67 ,$0.00 ,$21.67 ,,,,PSF,USD,
10/9/2021,Cheese Provolone BC Charcuterie,DAIRY_BASED_CHEESE,B07FZGG2L5,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$7.99 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Pretzel Sticks Crunchy, 16 Ounce",PRETZEL,B074H5LSZQ,50192100,Amazon.com,,new,Whole Foods Market,,$2.49 ,$2.39 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
10/9/2021,Chobani Vanilla Non-Fat Greek Yogurt 32oz,DAIRY_BASED_YOGURT,B00CJ8MJG4,50000000,Amazon.com,,new,Whole Foods Market,,$5.49 ,$5.49 ,1,,,10/10/2021,20906-2134,Shipped,$5.49 ,$0.00 ,$5.49 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Straws Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H51HD3,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,10/10/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market Guacamole, Traditional, 8 Ounce",FOOD,B07NSQ3Z3Y,50170000,Amazon.com,,new,Whole Foods Market,,$3.49 ,$3.99 ,1,,,10/10/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
10/9/2021,"365 by Whole Foods Market, Organic Spring Salad Mix, 16 Ounce",VEGETABLE,B08R71FL5D,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.49 ,1,,,10/10/2021,20906-2134,Shipped,$5.49 ,$0.00 ,$5.49 ,,,,PSF,USD,
10/9/2021,Applegate Farms Herb Roasted Turkey Breast,POULTRY,B0787ZMJJS,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$7.59 ,1,,,10/10/2021,20906-2134,Shipped,$7.59 ,$0.00 ,$7.59 ,,,,PSF,USD,
10/9/2021,"Simply 7 Lentil Chips, Jalapeno, Packaging May Vary, 4 Oz",SNACK_CHIP_AND_CRISP,B008RJKG8M,50192100,Amazon.com,,new,Whole Foods Market,,$5.65 ,$2.95 ,2,,,10/10/2021,20906-2134,Shipped,$5.90 ,$0.00 ,$5.90 ,,,,PSF,USD,
10/9/2021,Applegate Farms Oven Roasted Chicken Breast,POULTRY,B0787Y54FL,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$7.89 ,1,,,10/10/2021,20906-2134,Shipped,$7.89 ,$0.00 ,$7.89 ,,,,PSF,USD,
10/10/2021,Super Street Racer - Nintendo Switch,PHYSICAL_VIDEO_GAME_SOFTWARE,B07VW3S8WC,43232000,Amazon.com,2019-11-12T00:00:01,new,GS2 Games Inc.,,$39.99 ,$19.99 ,1,,,10/10/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
10/10/2021,"E-Z Ink (TM) Remanufactured Ink Cartridge Replacement for Epson 220 XL 220XL T220XL to use with WF-2760 WF-2750 WF-2630 WF-2650 WF-2660 XP-320 XP-420 XP-424(4 Black, 2 Cyan, 2 Magenta, 2 Yellow)10Pack",INKJET_PRINTER_INK,B07GBPQRN7,44103105,Amazon.com,,new,E-Z ink,,$0.00 ,$32.79 ,1,,,10/11/2021,20906-2134,Shipped,$32.79 ,$1.97 ,$34.76 ,FALSE,,FALSE,PSF,USD,
10/10/2021,"Nintendo Super Mario ICE Mario 2.5"" Mini Figure",TOY_FIGURE,B01ITRF48I,43211800,Amazon.com,,new,Ozone Lair Toys,,$0.00 ,$13.99 ,1,,,10/10/2021,20906-2134,Shipped,$13.99 ,$0.84 ,$14.83 ,FALSE,,FALSE,PSF,USD,
10/10/2021,"SUPER MARIO Action Figure 4 Inch Larry Koopa Collectible Toy with Wand Accessory , Yellow",TOY_FIGURE,B08GBTK1K6,60141000,Amazon.com,,new,Amazon.com,,$9.99 ,$9.99 ,1,,,10/10/2021,20906-2134,Shipped,$9.99 ,$0.60 ,$10.59 ,FALSE,,FALSE,PSF,USD,
10/18/2021,French Toast,COAT,B01DDMR6CG,53100000,Amazon.com,,new,jetsettradingco,,$36.00 ,$21.99 ,1,,,10/19/2021,20906-2134,Shipped,$21.99 ,$1.32 ,$23.31 ,FALSE,,FALSE,PSF,USD,
10/18/2021,Hanes Boys' Eco Smart Zip Hoodie,SWEATSHIRT,B00XPFJ90E,53100000,Amazon.com,,new,Under Moments,,$28.00 ,$11.99 ,1,,,10/18/2021,20906-2134,Shipped,$11.99 ,$0.72 ,$12.71 ,FALSE,,FALSE,PSF,USD,
10/18/2021,The Children's Place Boys' Chino Pants,PANTS,B01FKZXMTU,53100000,Amazon.com,,new,Amazon.com,,$19.95 ,$9.99 ,1,,,10/18/2021,20906-2134,Shipped,$9.99 ,$0.60 ,$10.59 ,FALSE,,FALSE,PSF,USD,
10/19/2021,Amazon.com Gift Card in a Reveal (Various Designs),GIFT_CARD,B072F9T6VX,14111803,Amazon.com,,new,Amazon.com,,$0.00 ,$100.00 ,1,,,10/19/2021,20906-2134,Shipped,$100.00 ,$0.00 ,$100.00 ,,,,PSF,USD,
10/19/2021,"Goldfish Crackers Big Smiles with Cheddar, Colors, and Pretzel Crackers, Snack Packs, 30 CT Variety Pack Box",COOKIE,B01GQ5GQEG,50192100,Amazon.com,,new,Amazon.com,,$0.00 ,$9.98 ,1,,,11/2/2021,20906-2134,Shipped,$9.98 ,$0.00 ,$9.98 ,,,,PSF,USD,
10/20/2021,Schick Quattro for Women Value Pack with 1 Razor and 4 Razor Blade Refills,RAZOR_BLADE_CARTRIDGE,B01NCNEHCM,53131603,Amazon.com,,new,Amazon.com,,$15.99 ,$8.99 ,1,,,11/2/2021,20906-2134,Shipped,$8.99 ,$0.46 ,$9.45 ,FALSE,,FALSE,PSF,USD,
10/20/2021,"Amazon Brand - Solimo Disinfecting Wipes, Lemon Scent & Fresh Scent, Sanitizes/Cleans/Disinfects/Deodorizes, 75 Count (Pack of 3)",SURFACE_CLEANING_WIPE,B07F246YG1,47131502,Amazon.com,,new,Amazon.com,,$8.19 ,$8.19 ,1,,,11/2/2021,20906-2134,Shipped,$8.19 ,$0.42 ,$8.61 ,FALSE,,FALSE,PSF,USD,
10/22/2021,Sunchips Multigrain Chips Variety 1 Ounce Pack of 40,SNACK_CHIP_AND_CRISP,B074N9Y8P9,50192109,Amazon.com,,new,Amazon.com,,$17.98 ,$17.98 ,1,,,11/3/2021,20906-2134,Shipped,$17.98 ,$0.00 ,$17.98 ,,,,PSF,USD,
10/23/2021,"iClever HS19 Kids Headphones with Microphone for School, Volume Limiter 85/94dB, Over-Ear Girls Boys Headphones for Kids with Shareport, Foldable Wired Headphones for iPad/Fire Tablet/Travel, Blue",HEADPHONES,B088Z22VYF,43191609,Amazon.com,,new,Thousandshores Inc,Registered Small Business,$18.99 ,$17.99 ,1,,,10/24/2021,20906-2134,Shipped,$17.99 ,$0.78 ,$18.77 ,FALSE,,FALSE,PSF,USD,
10/23/2021,Girls Thermal Underwear Set Ultra Soft Fleece Lined Kids Long Johns Top Bottom Thermals Kids Base Layer Winter Warm,BASE_LAYER_APPAREL_SET,B07ZWK4L6H,53100000,Amazon.com,,new,Top touch,,$0.00 ,$19.98 ,1,,,10/24/2021,20906-2134,Shipped,$19.98 ,$1.20 ,$21.18 ,FALSE,,FALSE,PSF,USD,
10/24/2021,"Stonyfield Organic Kids Cherry & Berry Lowfat Yogurt Tubes Variety Pack, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",DAIRY_BASED_YOGURT,B000QJDYSA,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.41 ,1,,,10/24/2021,20906-2134,Shipped,$3.41 ,$0.00 ,$3.41 ,,,,PSF,USD,
10/24/2021,"Natures Path, Toaster Pastries Frosted Wildberry Acai Organic 6 Count, 11 Ounce",PASTRY,B002LU39RI,50000000,Amazon.com,,new,Whole Foods Market,,$4.99 ,$3.99 ,1,,,10/24/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
10/24/2021,"Banana, 1 Each",FRUIT,B07FYYKKQK,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$0.98 ,1,,,10/24/2021,20906-2134,Shipped,$0.98 ,$0.00 ,$0.98 ,,,,PSF,USD,
10/24/2021,"Mandarins, 3 lbs",FRUIT,B01M2VFYCN,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.99 ,1,,,10/24/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
10/24/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,1,,,10/24/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
10/24/2021,"Stonyfield Organic Kids Strawberry Lowfat Yogurt Tubes, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",DAIRY_BASED_YOGURT,B000QJGLHG,50000000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$3.41 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
10/24/2021,"The Laughing Cow Original Creamy Cheese Dippers, 5 ct (Packaging may vary)",DAIRY_BASED_CHEESE,B01C86I186,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.49 ,1,,,10/24/2021,20906-2134,Shipped,$4.49 ,$0.00 ,$4.49 ,,,,PSF,USD,
10/24/2021,Large Hass Avocado,FRUIT,B000P72UZG,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.99 ,2,,,10/24/2021,20906-2134,Shipped,$3.98 ,$0.00 ,$3.98 ,,,,PSF,USD,
10/24/2021,"Sunset, Cucumber Mini, 12 Ounce",VEGETABLE,B07BQJV4M3,50400000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.99 ,1,,,10/24/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
10/24/2021,"Whole Foods Market, Bread Italian, 19 Ounce",BREAD,B07N3F77MY,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.69 ,1,,,10/24/2021,20906-2134,Shipped,$3.69 ,$0.00 ,$3.69 ,,,,PSF,USD,
10/24/2021,"Sunset, Wild Wonder Cherry Tomatoes, 24 oz",VEGETABLE,B01A6B5MGY,53100000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$6.99 ,1,,,10/24/2021,20906-2134,Shipped,$6.99 ,$0.00 ,$6.99 ,,,,PSF,USD,
10/24/2021,"Middle East Bakery Inc, Bread Pita Whole Wheat Small Organic, 17 Ounce",BREAD,B0785WVP1K,50181900,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.49 ,1,,,10/24/2021,20906-2134,Shipped,$3.49 ,$0.00 ,$3.49 ,,,,PSF,USD,
10/24/2021,"365 by Whole Foods Market, Organic Spring Salad Mix, 16 Ounce",VEGETABLE,B08R71FL5D,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.49 ,1,,,10/24/2021,20906-2134,Shipped,$5.49 ,$0.00 ,$5.49 ,,,,PSF,USD,
10/24/2021,Cheese Provolone BC Charcuterie,DAIRY_BASED_CHEESE,B07FZGG2L5,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.00 ,1,,,10/24/2021,20906-2134,Shipped,$4.00 ,$0.00 ,$4.00 ,,,,PSF,USD,
10/24/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,1,,,10/24/2021,20906-2134,Shipped,$2.29 ,$0.00 ,$2.29 ,,,,PSF,USD,
10/24/2021,"365 by Whole Foods Market, Waffles Blueberry Family Pack, 29.6 Ounce",FOOD,B08HTFQTMJ,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,10/24/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
10/24/2021,"365 by Whole Foods Market, Milk Fat Free, 128 Fl Oz",DAIRY_BASED_DRINK,B074VDBRMM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.19 ,1,,,10/24/2021,20906-2134,Shipped,$4.19 ,$0.00 ,$4.19 ,,,,PSF,USD,
10/25/2021,Kindle for PC [Download],ABIS_DOWNLOADABLE_SOFTWARE,B00UB76290,43230000,Amazon.com,2015-07-29T00:00:01,new,Amazon.com Services LLC,,$0.00 ,$0.00 ,1,,,10/25/2021,,Shipped,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
10/26/2021,Timberland Women's Leather RFID Zip Around Wallet Clutch with Wristlet Strap,WALLET,B08ZYTS4PC,53121600,Amazon.com,,new,Amazon.com,,$29.99 ,$27.78 ,1,,,10/26/2021,20906-2134,Shipped,$27.78 ,$1.67 ,$29.45 ,FALSE,,FALSE,PSF,USD,
10/26/2021,"Ortizan Bluetooth Speaker, IPX7 Waterproof Portable Bluetooth Speaker with LED Lights, Outdoor Wireless Speaker 24W Loud Stereo Sound, Hi-Fi Sound & Extra Bass, 30H Playtime, Dual Pairing for iPhone",SPEAKERS,B099WHGZQY,52161512,Amazon.com,,new,Ortizan_store,,$0.00 ,$30.99 ,1,,,10/26/2021,20906-2134,Shipped,$30.99 ,$1.49 ,$32.48 ,FALSE,,FALSE,PSF,USD,
10/27/2021,Amazon.com Gift Card in a Birthday Gift Box (Various Designs),GIFT_CARD,B0866RXCBJ,14111803,Amazon.com,,new,Amazon.com,,$0.00 ,$25.00 ,1,,,10/31/2021,20906-2134,Shipped,$25.00 ,$0.00 ,$25.00 ,,,,PSF,USD,
10/27/2021,"ORBIT Wintermint Sugarfree Chewing Gum, 14 Pieces (Pack of 12)",CHEWING_GUM,B001IZHSII,50161815,Amazon.com,,new,Amazon.com,,$14.28 ,$10.52 ,1,,,11/2/2021,20906-2134,Shipped,$10.52 ,$0.54 ,$11.06 ,FALSE,,FALSE,PSF,USD,
10/28/2021,"Clean & Clear Essentials Foaming Facial Cleanser, Oil-Free Daily Face Wash with Glycerin to Remove Acne Breakout-Causing Dirt, Oil & Makeup Without Over-Drying, Coconut, 8 Fl Oz",SKIN_CLEANING_AGENT,B008IEUERE,53131600,Amazon.com,,new,Amazon.com,,$4.69 ,$4.69 ,1,,,11/2/2021,20906-2134,Shipped,$4.69 ,$0.24 ,$4.93 ,FALSE,,FALSE,PSF,USD,
10/28/2021,"Belvita Mini Breakfast Biscuit Bites, Chocolate 52.8 Ounce (Pack of 6)",COOKIE,B00O79TI76,50000000,Amazon.com,,new,Amazon.com,,$0.00 ,$19.32 ,1,,,11/2/2021,20906-2134,Shipped,$19.32 ,$0.00 ,$19.32 ,,,,PSF,USD,
10/28/2021,"Amazon Brand - 100 Ct. Solimo Dark Roast Coffee Pods, Compatible with Keurig 2.0 K-Cup Brewers",COFFEE,B079V8CKDM,50201706,Amazon.com,,new,Amazon.com,,$29.99 ,$29.99 ,1,,,11/3/2021,20906-2134,Shipped,$29.99 ,$0.00 ,$29.99 ,,,,PSF,USD,
11/1/2021,LEGO Friends Advent Calendar 41690 Building Kit; Christmas Countdown for Creative Kids; New 2021 (370 Pieces),ADVENT_CALENDAR,B09312S13N,60141000,Amazon.com,,new,Amazon.com,,$29.99 ,$24.00 ,1,,,11/2/2021,20906-2134,Shipped,$24.00 ,$1.44 ,$25.44 ,FALSE,,FALSE,PSF,USD,
11/1/2021,"LEGO Marvel The Avengers Advent Calendar 76196 Building Kit, an Awesome Gift for Fans of Super Hero Building Toys; New 2021 (298 Pieces)",TOY_BUILDING_BLOCK,B09313B4TY,60141000,Amazon.com,,new,Amazon.com,,$39.99 ,$32.00 ,1,,,11/2/2021,20906-2134,Shipped,$32.00 ,$1.92 ,$33.92 ,FALSE,,FALSE,PSF,USD,
11/1/2021,Hanes Boys' Ankle Sock 10-pack,SOCKS,B013ERQRAW,53102402,Amazon.com,,new,Amazon.com,,$8.47 ,$8.47 ,1,,,11/2/2021,20906-2134,Shipped,$8.47 ,$0.51 ,$8.98 ,FALSE,,FALSE,PSF,USD,
11/3/2021,Amazon.com Gift Card in a Greeting Card (Various Designs),ABIS_GIFT_CARD,B07736Q4GC,14111803,Amazon.com,,new,Amazon.com,,$0.00 ,$20.00 ,1,,,11/4/2021,20906-2134,Shipped,$20.00 ,$0.00 ,$20.00 ,,,,PSF,USD,
11/4/2021,"Banana, 1 Each",FRUIT,B07FYYKKQK,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$0.89 ,1,,,11/4/2021,20906-2134,Shipped,$0.89 ,$0.00 ,$0.89 ,,,,PSF,USD,
11/4/2021,Bartlett Pear,FRUIT,B0788KJXTC,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.28 ,1,,,11/4/2021,20906-2134,Shipped,$3.28 ,$0.00 ,$3.28 ,,,,PSF,USD,
11/4/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,1,,,11/4/2021,20906-2134,Shipped,$2.29 ,$0.00 ,$2.29 ,,,,PSF,USD,
11/4/2021,"The Laughing Cow Original Creamy Cheese Dippers, 5 ct (Packaging may vary)",DAIRY_BASED_CHEESE,B01C86I186,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.49 ,1,,,11/4/2021,20906-2134,Shipped,$4.49 ,$0.00 ,$4.49 ,,,,PSF,USD,
11/4/2021,"Kettle Brand Potato Chips, Jalapeno Kettle Chips, Sharing Size 13 Oz",SNACK_CHIP_AND_CRISP,B00NWJE9NK,50192100,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.19 ,1,,,11/4/2021,20906-2134,Shipped,$5.19 ,$0.00 ,$5.19 ,,,,PSF,USD,
11/4/2021,"365 by Whole Foods Market, Eggs Brown Large Grade A Organic, 12 Count",EGG,B074H5QQ6D,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.19 ,1,,,11/4/2021,20906-2134,Shipped,$4.19 ,$0.00 ,$4.19 ,,,,PSF,USD,
11/4/2021,"365 by Whole Foods Market, Fruit Spread Strawberry, 23.28 Ounce",FOOD,B084LK1Q2M,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.79 ,1,,,11/4/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
11/4/2021,"Sunset, Cucumber Mini, 12 Ounce",VEGETABLE,B07BQJV4M3,50400000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.99 ,1,,,11/4/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
11/4/2021,"Red Seedless Grapes, 1 Bag",FRUIT,B000P6H2JG,50000000,Amazon.com,,new,Whole Foods Market,,$7.99 ,$6.70 ,1,,,11/4/2021,20906-2134,Shipped,$6.70 ,$0.00 ,$6.70 ,,,,PSF,USD,
11/4/2021,"Whole Foods Market, Bread Italian, 19 Ounce",BREAD,B07N3F77MY,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.69 ,1,,,11/4/2021,20906-2134,Shipped,$3.69 ,$0.00 ,$3.69 ,,,,PSF,USD,
11/4/2021,Applegate Farms Herb Roasted Turkey Breast,POULTRY,B0787ZMJJS,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$7.59 ,1,,,11/4/2021,20906-2134,Shipped,$7.59 ,$0.00 ,$7.59 ,,,,PSF,USD,
11/4/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,1,,,11/4/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
11/4/2021,"Sunset, Wild Wonder Cherry Tomatoes, 24 oz",VEGETABLE,B01A6B5MGY,53100000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$6.99 ,1,,,11/4/2021,20906-2134,Shipped,$6.99 ,$0.00 ,$6.99 ,,,,PSF,USD,
11/4/2021,"365 by Whole Foods Market, Chicken Breast Boneless Skinless Tray Pack Step 2",POULTRY,B0787TJRC2,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.78 ,1,,,11/4/2021,20906-2134,Shipped,$4.78 ,$0.00 ,$4.78 ,,,,PSF,USD,
11/4/2021,Large Hass Avocado,FRUIT,B000P72UZG,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.79 ,2,,,11/4/2021,20906-2134,Shipped,$3.58 ,$0.00 ,$3.58 ,,,,PSF,USD,
11/4/2021,"Broccoli Crowns Conventional, 1 Each",VEGETABLE,B07887CXXC,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.67 ,1,,,11/4/2021,20906-2134,Shipped,$3.67 ,$0.00 ,$3.67 ,,,,PSF,USD,
11/4/2021,"365 by Whole Foods Market, Fruit Spread Blackberry Organic, 17 Ounce",FOOD,B074H5J9JV,50000000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$4.19 ,1,,,11/4/2021,20906-2134,Shipped,$4.19 ,$0.00 ,$4.19 ,,,,PSF,USD,
11/4/2021,"Nature’s Path Organic Frosted Berry Strawberry Toaster Pastries, 11 Ounce, Non-GMO, Made with Real Fruit",PASTRY,B000VK66G6,50000000,Amazon.com,,new,Whole Foods Market,,$4.29 ,$2.70 ,1,,,11/4/2021,20906-2134,Shipped,$2.70 ,$0.00 ,$2.70 ,,,,PSF,USD,
11/4/2021,"365 by Whole Foods Market, Florida Orange Juice, Not From Concentrate, 59 Fl Oz",JUICE_AND_JUICE_DRINK,B074J67WLY,50202300,Amazon.com,,new,Whole Foods Market,,$2.99 ,$3.49 ,1,,,11/4/2021,20906-2134,Shipped,$3.49 ,$0.00 ,$3.49 ,,,,PSF,USD,
